ID_CLIENTE,CHURN,GENERO,ADULTO_MAYOR,PAREJA,DEPENDIENTES,ANTIGUEDAD_MESES,SERVICIO_TELEFONICO,LINEAS_MULTIPLES,TIPO_INTERNET,SEGURIDAD_EN_LINEA,RESPALDO_EN_LINEA,PROTECCION_DISPOSITIVO,SOPORTE_TECNICO,STREAMING_TV,STREAMING_PELICULAS,TIPO_CONTRATO,FACTURACION_ELECTRONICA,METODO_PAGO,CARGO_MENSUAL,CARGO_TOTAL,CHURN_FLAG
1402-PTHGN,No,Mujer,0,Si,Si,18,Si,No,DSL,Si,Si,No,Si,No,No,Un año,Si,Cheque por correo,615,108745.0,0.0
1403-GYAFU,No,Hombre,0,Si,Si,70,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),2005,136025.0,0.0
1403-LKLIK,No,Mujer,0,Si,Si,33,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Cheque por correo,201,5794.0,0.0
1406-PUQVY,No,Hombre,0,No,Si,1,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,499,499.0,0.0
1407-DIGZV,No,Mujer,0,Si,Si,3,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,191,52.0,0.0
1409-PHXTF,No,Hombre,1,Si,No,54,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Dos años,Si,Cheque electrónico,11045,607775.0,0.0
1410-RSCMR,No,Hombre,0,Si,Si,7,Si,No,DSL,Si,No,Si,Si,No,Si,Mes a mes,Si,Tarjeta de crédito (automática),7135,51575.0,0.0
1414-YADCW,No,Hombre,0,Si,No,70,Si,No,Fibra óptica,Si,Si,No,Si,No,No,Dos años,No,Transferencia bancaria (automática),846,57062.0,0.0
1415-YFWLT,Si,Mujer,1,No,No,1,Si,No,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,893,893.0,1.0
1421-HCERK,No,Hombre,1,Si,No,30,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,No,Mes a mes,Si,Transferencia bancaria (automática),1057,31818.0,0.0
1422-DGUBX,No,Hombre,0,Si,No,32,Si,Si,Fibra óptica,No,No,No,Si,No,No,Un año,Si,Cheque electrónico,7925,261915.0,0.0
1423-BMPBQ,No,Mujer,0,Si,Si,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque por correo,190,19.0,0.0
1427-GOPMO,,Hombre,0,No,No,57,Si,Si,Fibra óptica,No,No,No,No,Si,No,Un año,Si,Cheque electrónico,869,493925.0,
1427-VERSM,No,Mujer,0,Si,No,56,Si,No,Fibra óptica,No,No,Si,Si,Si,Si,Mes a mes,Si,Cheque electrónico,987,56695.0,0.0
1428-GTBJJ,Si,Hombre,0,No,No,11,Si,No,Fibra óptica,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,7455,82475.0,1.0
1428-IEDPR,No,Hombre,0,No,No,52,Si,Si,Fibra óptica,Si,No,Si,Si,Si,Si,Dos años,Si,Cheque electrónico,1093,57314.0,0.0
1428-QPOOL,,Mujer,0,Si,Si,65,Si,Si,DSL,Si,Si,No,Si,Si,Si,Dos años,Si,Transferencia bancaria (automática),825,52151.0,
1429-UYJSV,No,Mujer,0,No,No,12,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Cheque por correo,197,2609.0,0.0
1430-SFQSA,No,Hombre,0,No,No,29,No,No phone service,DSL,Si,No,No,Si,No,No,Un año,No,Cheque por correo,356,10726.0,0.0
1431-AIDJQ,No,Hombre,0,Si,Si,33,Si,No,DSL,No,Si,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito (automática),821,26031.0,0.0
1431-CYWMH,No,Mujer,0,Si,Si,22,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Transferencia bancaria (automática),1905,45405.0,0.0
1432-FPAXX,Si,Mujer,0,No,No,29,No,No phone service,DSL,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,306,85635.0,1.0
1436-ZMJAN,No,Mujer,0,Si,No,10,Si,No,DSL,No,No,Si,No,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),678,65315.0,0.0
1439-LCGVL,No,Mujer,0,Si,No,26,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Cheque por correo,192,4596.0,0.0
1442-BQPVU,No,Mujer,0,No,No,13,No,No phone service,DSL,No,Si,No,No,No,No,Mes a mes,No,Cheque electrónico,2915,35715.0,0.0
1442-OKRJE,No,Hombre,0,Si,Si,66,Si,No,Fibra óptica,Si,Si,Si,No,Si,Si,Un año,Si,Transferencia bancaria (automática),10315,70313.0,0.0
1444-VVSGW,Si,Hombre,0,Si,No,70,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Un año,No,Tarjeta de crédito (automática),11565,796885.0,1.0
1447-GIQMR,Si,Hombre,0,Si,No,1,Si,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,6915,6915.0,1.0
1447-PJGGA,Si,Mujer,0,No,No,57,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Dos años,Si,Cheque electrónico,9525,546465.0,1.0
1448-CYWKC,No,Mujer,0,Si,Si,58,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Un año,Si,Tarjeta de crédito (automática),1052,62254.0,0.0
1448-PWKYE,Si,Hombre,0,Si,Si,1,Si,No,Fibra óptica,No,No,No,No,No,Si,Mes a mes,No,Cheque electrónico,800,80.0,1.0
1449-XQEMT,Si,Hombre,0,No,No,3,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque por correo,198,5815.0,1.0
1450-GALXR,Si,Mujer,0,No,No,10,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Mes a mes,Si,Cheque electrónico,985,105825.0,1.0
1450-SKCVI,Si,Mujer,0,No,No,56,Si,No,Fibra óptica,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,7385,409285.0,1.0
1452-KIOVK,No,Hombre,0,No,Si,22,Si,Si,Fibra óptica,No,Si,No,No,Si,No,Mes a mes,Si,Tarjeta de crédito (automática),891,19494.0,0.0
1452-UZOSF,No,Hombre,0,Si,Si,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,No,Dos años,Si,Tarjeta de crédito (automática),1061,75486.0,0.0
1452-VOQCH,No,Hombre,0,No,No,1,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,751,751.0,0.0
1452-XRSJV,No,Mujer,0,Si,Si,39,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,No,Tarjeta de crédito (automática),5105,2066.0,0.0
1453-RZFON,No,Mujer,0,No,Si,1,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,No,Cheque por correo,499,499.0,0.0
1455-ESIQH,Si,Hombre,0,No,No,1,Si,No,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,891,891.0,1.0
1455-HFBXA,No,Hombre,0,Si,No,52,Si,Si,Fibra óptica,Si,No,Si,Si,No,No,Dos años,Si,Tarjeta de crédito (automática),916,46278.0,0.0
1455-UGQVH,Si,Hombre,0,Si,No,10,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,985,103775.0,1.0
1456-TWCGB,No,Hombre,0,No,No,4,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,No,Cheque por correo,4925,20845.0,0.0
1459-QNFQT,No,Hombre,0,Si,Si,70,No,No phone service,DSL,Si,No,Si,Si,Si,Si,Dos años,No,Transferencia bancaria (automática),595,41448.0,0.0
1460-UZPRJ,No,Hombre,0,Si,No,60,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,1995,125815.0,0.0
1465-LNTLJ,No,Hombre,1,Si,No,8,Si,No,DSL,No,No,Si,Si,No,Si,Mes a mes,Si,Tarjeta de crédito (automática),644,5817.0,0.0
1465-VINDH,Si,Mujer,0,Si,Si,10,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),1021,106885.0,1.0
1465-WCZVT,No,Mujer,0,Si,Si,3,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,1965,6065.0,0.0
1468-DEFNC,No,Hombre,1,Si,Si,64,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,Si,Transferencia bancaria (automática),244,154865.0,0.0
1469-LBJQJ,No,Mujer,0,Si,No,66,Si,Si,Fibra óptica,No,Si,Si,No,Si,Si,Mes a mes,Si,Cheque electrónico,1052,693685.0,0.0
1470-PSXNM,No,Hombre,0,Si,Si,49,Si,Si,Fibra óptica,No,Si,Si,No,Si,No,Un año,Si,Cheque electrónico,9365,452015.0,0.0
1471-GIQKQ,No,Mujer,0,No,No,1,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,No,Cheque electrónico,4995,4995.0,0.0
1472-TNCWL,No,Hombre,0,No,Si,36,Si,No,Fibra óptica,No,Si,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,947,35125.0,0.0
1474-JUWSM,No,Mujer,0,Si,No,58,Si,Si,DSL,Si,No,No,Si,No,Si,Un año,Si,Cheque electrónico,684,397225.0,0.0
1475-VWVDO,No,Hombre,0,No,No,7,Si,No,Fibra óptica,No,No,Si,No,No,No,Mes a mes,Si,Cheque electrónico,749,49055.0,0.0
1478-VPOAD,No,Mujer,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,438,438.0,0.0
1480-BKXGA,No,Hombre,1,Si,No,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,Si,Transferencia bancaria (automática),11605,84049.0,0.0
1480-IVEVR,No,Hombre,1,Si,No,35,Si,Si,Fibra óptica,No,No,Si,No,No,No,Un año,Si,Transferencia bancaria (automática),816,281525.0,0.0
1481-ZUWZA,Si,Hombre,0,No,No,28,Si,Si,Fibra óptica,Si,Si,No,No,No,Si,Mes a mes,Si,Tarjeta de crédito (automática),945,26594.0,1.0
1482-OXZSY,No,Hombre,0,No,No,30,Si,Si,Fibra óptica,Si,No,No,No,Si,Si,Mes a mes,Si,Transferencia bancaria (automática),1004,293625.0,0.0
1485-YDHMM,No,Hombre,0,Si,Si,52,Si,Si,Fibra óptica,No,Si,No,Si,No,Si,Mes a mes,Si,Transferencia bancaria (automática),9325,46317.0,0.0
1488-PBLJN,No,Mujer,0,Si,Si,72,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,Si,Transferencia bancaria (automática),11685,84777.0,0.0
1488-SYSFC,No,Hombre,0,Si,Si,31,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque electrónico,2065,70205.0,0.0
1492-KGETH,No,Hombre,0,Si,Si,70,Si,Si,DSL,Si,Si,Si,Si,No,Si,Un año,No,Transferencia bancaria (automática),7835,544595.0,0.0
1492-QGCLU,No,Hombre,0,Si,Si,53,Si,Si,DSL,Si,No,Si,Si,Si,Si,Mes a mes,No,Cheque electrónico,857,46161.0,0.0
1493-AMTIE,Si,Hombre,0,No,No,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Transferencia bancaria (automática),202,202.0,1.0
1494-EJZDW,No,Mujer,0,Si,Si,10,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,2015,2208.0,0.0
1496-GGSUK,Si,Mujer,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque por correo,257,257.0,1.0
1498-DQNRX,No,Mujer,0,Si,No,29,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,1985,57305.0,0.0
1498-NHTLT,No,Hombre,0,Si,Si,59,Si,No,DSL,Si,Si,Si,Si,Si,Si,Dos años,Si,Cheque electrónico,8675,5186.0,0.0
1501-SGHBW,Si,Hombre,0,No,No,2,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque por correo,4585,81.0,1.0
1502-XFCVR,Si,Mujer,0,No,No,58,Si,No,Fibra óptica,Si,Si,Si,No,Si,Si,Un año,Si,Cheque electrónico,10645,614585.0,1.0
1506-YJTYT,No,Hombre,0,Si,Si,45,Si,Si,DSL,Si,Si,No,Si,Si,No,Dos años,No,Tarjeta de crédito (automática),7385,3371.0,0.0
1508-DFXCU,No,Hombre,0,No,No,12,Si,No,Fibra óptica,No,No,No,No,Si,No,Mes a mes,Si,Cheque electrónico,8145,912.0,0.0
1513-XNPPH,Si,Mujer,0,No,No,12,Si,No,Fibra óptica,No,No,Si,Si,No,Si,Mes a mes,Si,Cheque electrónico,894,109565.0,1.0
1518-OMDIK,No,Hombre,0,Si,No,33,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Tarjeta de crédito (automática),4455,14626.0,0.0
1518-VOWAV,Si,Mujer,0,No,No,9,Si,No,DSL,Si,Si,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,7465,70355.0,1.0
1522-VVDMG,Si,Hombre,0,Si,Si,7,Si,No,Fibra óptica,No,Si,No,Si,Si,No,Mes a mes,Si,Cheque electrónico,8975,6088.0,1.0
1525-LNLOJ,No,Hombre,0,Si,Si,66,Si,Si,DSL,No,No,Si,No,Si,No,Dos años,Si,Transferencia bancaria (automática),633,41897.0,0.0
1527-SXDPN,Si,Hombre,0,Si,Si,52,Si,Si,Fibra óptica,No,No,Si,Si,No,Si,Dos años,Si,Transferencia bancaria (automática),9625,499025.0,1.0
1530-ZTDOZ,No,Mujer,0,Si,No,49,No,No phone service,DSL,Si,No,No,No,Si,No,Mes a mes,No,Transferencia bancaria (automática),4065,207075.0,0.0
1534-OULXE,No,Mujer,0,Si,Si,61,Si,No,DSL,Si,No,No,No,No,No,Un año,Si,Transferencia bancaria (automática),497,29614.0,0.0
1535-VTJOQ,No,Mujer,0,No,No,24,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),2515,553.0,0.0
1536-HBSWP,No,Mujer,0,No,No,1,Si,No,DSL,No,No,No,Si,No,No,Mes a mes,Si,Cheque electrónico,499,499.0,0.0
1536-YHDOE,No,Hombre,0,Si,Si,17,Si,Si,DSL,Si,No,No,Si,No,No,Un año,Si,Cheque por correo,621,109665.0,0.0
1539-LNKHM,No,Mujer,0,No,No,12,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,204,2666.0,0.0
1541-ETJZO,Si,Hombre,0,No,No,1,Si,Si,DSL,No,No,Si,Si,No,No,Mes a mes,No,Cheque por correo,6205,6205.0,1.0
1543-LLLFT,No,Hombre,1,Si,No,61,Si,Si,Fibra óptica,No,Si,Si,Si,Si,No,Un año,Si,Cheque por correo,983,606655.0,0.0
1544-JJMYL,No,Hombre,0,No,No,27,Si,No,DSL,Si,No,Si,Si,Si,No,Un año,No,Tarjeta de crédito (automática),6935,19273.0,0.0
1545-ACTAS,No,Mujer,0,Si,Si,48,Si,No,Fibra óptica,Si,No,Si,No,Si,Si,Un año,Si,Transferencia bancaria (automática),997,49772.0,0.0
1545-JFUML,No,Hombre,0,Si,No,71,Si,Si,Fibra óptica,Si,Si,Si,No,Si,No,Dos años,Si,Cheque electrónico,990,69946.0,0.0
1548-ARAGG,No,Mujer,0,Si,Si,4,Si,Si,DSL,No,Si,No,Si,No,No,Mes a mes,Si,Cheque por correo,585,22485.0,0.0
1548-FEHVL,No,Hombre,0,Si,No,61,Si,Si,Fibra óptica,Si,Si,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,1062,63752.0,0.0
1550-EENBN,No,Mujer,0,No,No,31,Si,Si,Fibra óptica,Si,Si,No,No,Si,Si,Mes a mes,No,Cheque electrónico,10435,32056.0,0.0
1550-LOAHA,Si,Mujer,0,Si,No,32,Si,No,Fibra óptica,No,Si,No,No,No,Si,Mes a mes,No,Transferencia bancaria (automática),8415,258595.0,1.0
1552-AAGRX,No,Mujer,0,No,No,30,Si,Si,Fibra óptica,Si,No,No,Si,Si,Si,Mes a mes,No,Transferencia bancaria (automática),1064,32119.0,0.0
1552-CZCLL,No,Mujer,0,Si,Si,55,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Tarjeta de crédito (automática),200,108725.0,0.0
1552-TKMXS,No,Mujer,0,Si,No,42,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Tarjeta de crédito (automática),2035,8699.0,0.0
1555-DJEQW,Si,Mujer,0,Si,Si,70,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,Si,Transferencia bancaria (automática),1142,77239.0,1.0
1555-HAPSU,No,Mujer,0,Si,Si,71,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),239,16635.0,0.0
1557-EMYVT,No,Mujer,0,No,No,43,Si,Si,Fibra óptica,Si,Si,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito (automática),11505,48951.0,0.0
1559-DTODC,No,Hombre,0,No,No,19,No,No phone service,DSL,No,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automática),2515,46835.0,0.0
1561-BWHIN,No,Hombre,0,Si,Si,19,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Cheque por correo,198,3445.0,0.0
1563-IWQEX,No,Mujer,0,No,No,12,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Cheque por correo,197,22035.0,0.0
1564-HJUVY,No,Hombre,0,No,No,4,Si,No,DSL,No,Si,No,Si,Si,No,Mes a mes,Si,Transferencia bancaria (automática),6375,2262.0,0.0
1564-NTYXF,Si,Mujer,1,No,No,13,Si,Si,Fibra óptica,No,No,No,No,No,Si,Mes a mes,Si,Cheque electrónico,820,11272.0,1.0
1565-RHDJD,Si,Mujer,0,No,Si,4,Si,Si,Fibra óptica,No,Si,Si,No,No,No,Mes a mes,No,Transferencia bancaria (automática),8405,33355.0,1.0
1567-DSCIC,Si,Hombre,0,No,No,8,Si,Si,Fibra óptica,No,Si,Si,No,Si,No,Mes a mes,Si,Cheque electrónico,940,77365.0,1.0
1568-BEKZM,No,Hombre,1,Si,No,70,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,No,Tarjeta de crédito (automática),9005,63334.0,0.0
1568-LJSZU,No,Hombre,0,Si,Si,68,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,Si,Tarjeta de crédito (automática),922,639285.0,0.0
1569-TTNYJ,Si,Hombre,0,Si,No,5,Si,Si,Fibra óptica,No,Si,No,No,No,No,Mes a mes,Si,Cheque electrónico,7875,4121.0,1.0
1571-SAVHK,Si,Hombre,0,No,No,12,Si,Si,Fibra óptica,No,No,No,Si,Si,Si,Mes a mes,Si,Cheque por correo,9995,113275.0,1.0
1573-LGXBA,No,Hombre,0,Si,Si,57,Si,No,Fibra óptica,No,Si,Si,No,Si,Si,Un año,Si,Tarjeta de crédito (automática),9755,5598.0,0.0
1574-DYCWE,No,Mujer,0,Si,Si,51,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,1995,102875.0,0.0
1575-KRZZE,No,Mujer,0,No,No,4,Si,No,DSL,Si,Si,No,No,No,No,Mes a mes,No,Cheque electrónico,552,22065.0,0.0
1576-PFZIW,No,Hombre,1,Si,No,70,Si,No,Fibra óptica,Si,Si,Si,No,Si,Si,Dos años,No,Tarjeta de crédito (automática),10535,75119.0,0.0
1577-HKTFG,Si,Mujer,0,Si,No,30,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,No,Transferencia bancaria (automática),1965,65585.0,1.0
1579-KLYDT,Si,Hombre,0,No,No,7,Si,Si,Fibra óptica,No,No,Si,No,Si,No,Mes a mes,Si,Cheque electrónico,9045,59345.0,1.0
1580-BMCMR,No,Hombre,1,No,No,19,Si,No,Fibra óptica,Si,No,No,No,No,Si,Mes a mes,Si,Cheque electrónico,873,16373.0,0.0
1582-RAFML,Si,Hombre,0,No,No,1,Si,Si,DSL,No,Si,No,Si,No,No,Mes a mes,No,Cheque por correo,601,601.0,1.0
1583-IHQZE,Si,Hombre,0,No,No,12,Si,Si,Fibra óptica,No,Si,Si,Si,Si,Si,Mes a mes,Si,Cheque por correo,11295,138475.0,1.0
1585-MQSSU,Si,Hombre,0,No,No,17,Si,No,DSL,No,No,No,Si,No,No,Mes a mes,No,Cheque por correo,515,9005.0,1.0
1587-FKLZB,Si,Hombre,1,Si,Si,66,Si,Si,Fibra óptica,No,No,Si,No,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),995,682215.0,1.0
1589-AGTLK,Si,Hombre,0,No,No,3,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,4535,1415.0,1.0
1591-MQJTP,No,Hombre,1,Si,No,51,Si,Si,Fibra óptica,Si,No,Si,No,No,Si,Un año,Si,Transferencia bancaria (automática),9365,483915.0,0.0
1591-NFNLQ,Si,Hombre,0,No,No,51,Si,Si,Fibra óptica,No,No,Si,No,No,No,Mes a mes,No,Tarjeta de crédito (automática),800,424235.0,1.0
1591-XWLGB,No,Mujer,0,Si,No,71,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),1985,13796.0,0.0
1596-BBVTG,Si,Hombre,0,No,No,35,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,No,Tarjeta de crédito (automática),7535,263605.0,1.0
1596-OQSPS,No,Mujer,0,No,No,11,Si,No,DSL,No,Si,No,No,No,No,Mes a mes,No,Cheque electrónico,511,53115.0,0.0
1597-FZREH,Si,Mujer,0,No,No,2,Si,No,DSL,No,No,Si,Si,Si,Si,Mes a mes,No,Cheque electrónico,764,1608.0,1.0
1597-LHYNC,Si,Mujer,1,No,No,26,Si,Si,Fibra óptica,Si,Si,No,No,No,Si,Mes a mes,Si,Cheque electrónico,950,24972.0,1.0
1599-EAHXY,No,Hombre,0,Si,Si,60,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Un año,No,Tarjeta de crédito (automática),2395,15064.0,0.0
1599-MMYRQ,No,Hombre,0,Si,Si,62,Si,No,Fibra óptica,Si,Si,No,No,No,No,Un año,Si,Tarjeta de crédito (automática),8145,498305.0,0.0
1600-DILPE,No,Mujer,0,No,No,12,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automática),450,52435.0,0.0
1602-IJQQE,Si,Mujer,0,No,No,4,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,7535,3381.0,1.0
1608-GMEWB,No,Hombre,1,No,No,45,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Transferencia bancaria (automática),939,420025.0,0.0
1612-EOHDH,Si,Mujer,0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mes a mes,No,Cheque electrónico,4515,4515.0,1.0
1614-JBEBI,No,Mujer,0,No,No,8,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque por correo,207,1376.0,0.0
1618-CFHME,Si,Mujer,0,No,No,2,Si,Si,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,759,14335.0,1.0
1619-YWUBB,No,Mujer,0,Si,No,68,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,Si,Tarjeta de crédito (automática),2495,16149.0,0.0
1621-YNCJH,No,Mujer,0,Si,No,36,Si,Si,Fibra óptica,Si,Si,Si,Si,No,Si,Dos años,Si,Tarjeta de crédito (automática),10605,38344.0,0.0
1622-HSHSF,No,Mujer,0,No,No,1,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque por correo,1955,1955.0,0.0
1623-NLDOT,Si,Mujer,0,Si,No,42,No,No phone service,DSL,No,Si,No,Si,No,No,Un año,No,Cheque por correo,3355,14453.0,1.0
1624-NALOJ,Si,Hombre,1,No,No,5,Si,Si,Fibra óptica,No,Si,No,No,No,Si,Mes a mes,Si,Cheque electrónico,898,5026.0,1.0
1624-WOIWJ,Si,Mujer,0,No,No,10,Si,No,Fibra óptica,Si,No,No,No,Si,No,Mes a mes,Si,Cheque por correo,847,83205.0,1.0
1625-JAIIY,Si,Mujer,0,Si,Si,68,Si,Si,Fibra óptica,No,No,No,No,Si,No,Un año,Si,Cheque electrónico,830,56858.0,1.0
1626-ERCMM,Si,Hombre,1,Si,No,20,Si,Si,Fibra óptica,No,No,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,9455,189965.0,1.0
1627-AFWVJ,No,Mujer,0,No,No,29,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,194,55425.0,0.0
1628-BIZYP,No,Hombre,0,No,No,1,Si,No,Fibra óptica,No,Si,No,No,No,Si,Mes a mes,Si,Cheque electrónico,850,85.0,0.0
1629-DQQVB,No,Mujer,0,No,No,14,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,No,Transferencia bancaria (automática),501,7095.0,0.0
1635-FJFCC,No,Mujer,0,No,No,5,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Tarjeta de crédito (automática),4405,20215.0,0.0
1635-HDGFT,No,Mujer,0,No,Si,19,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Cheque por correo,205,39855.0,0.0
1635-NZATJ,No,Hombre,1,Si,No,71,Si,Si,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Dos años,No,Tarjeta de crédito (automática),2545,178965.0,0.0
1636-NTNCO,No,Hombre,1,No,No,4,No,No phone service,DSL,No,Si,No,No,Si,Si,Mes a mes,Si,Tarjeta de crédito (automática),5095,20735.0,0.0
1640-PLFMP,No,Mujer,0,No,No,1,Si,No,Fibra óptica,No,No,No,No,No,No,Mes a mes,Si,Cheque electrónico,7025,7025.0,0.0
1641-BYBTK,No,Hombre,0,No,Si,6,Si,No,No,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Sin internet,Mes a mes,Si,Cheque por correo,202,9835.0,0.0
1641-RQDAY,No,Mujer,1,Si,Si,32,Si,Si,Fibra óptica,No,Si,No,No,Si,Si,Mes a mes,Si,Cheque electrónico,1004,321765.0,0.0
1642-HMARX,No,Mujer,0,Si,No,68,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Dos años,Si,Cheque electrónico,917,64247.0,0.0
1644-IRKSF,Si,Mujer,0,Si,Si,33,Si,No,Fibra óptica,No,No,Si,No,Si,Si,Un año,Si,Cheque electrónico,938,31245.0,1.0
